id,paper_id,primers,longitude,latitude,continent,sample_type,marker_size,Biome,MAT,MAP,pH,year_of_sampling,plants_dominant,target_gene,sequencing_platform,abundances,fungus_species
6091,RodriguezRamos_2021_1HT,WANDA/AML2,-117.969,54.5813,North America,soil,8412,forest,2.8,713,,2016,Pinus contorta,SSU,Illumina,1,Claroideoglomus sp.
6099,Vasar_2021_1HW,WANDA/AML2,39.4503,40.2353,Asia,soil,4063,shrubland,6.4,443,6.62,2015,,SSU,Illumina,1,Claroideoglomus sp.
6421,RodriguezRamos_2021_1HT,WANDA/AML2,-119.098,56.2611,North America,soil,7812,forest,2.4,409,,2016,Pinus contorta,SSU,Illumina,3,Claroideoglomus sp.
6533,RodriguezRamos_2021_1HT,WANDA/AML2,-117.326,53.4204,North America,soil,2635,forest,1.1,750,,2016,Pinus contorta,SSU,Illumina,1,Claroideoglomus sp.
6636,Wall_2020_1HX,WANDA/AML2,-155.326,19.8215,North America,soil,5409,forest,13.0,2862,4.6,2017,Acacia koa,SSU,Illumina,1,Claroideoglomus sp.
6903,Parvin_2021_1HR,AMV4.5NF/AMDGR,88.5872,25.8575,Asia,root,12988,cropland,24.8,1902,6.117,2019,Oryza sativa,SSU,Illumina,1,Claroideoglomus sp.
7007,Vasar_2021_1HW,WANDA/AML2,41.82,41.2317,Asia,soil,8294,forest,7.5,1335,4.62,2015,,SSU,Illumina,1,Claroideoglomus sp.
7504,RodriguezRamos_2021_1HT,WANDA/AML2,-116.593,54.2022,North America,soil,9883,forest,2.9,546,,2016,Pinus contorta,SSU,Illumina,1,Claroideoglomus sp.
940,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1859,-25.9993,Africa,root,33914,grassland,16.0,778,4.39,2017,Eragostis tef,SSU,Illumina,2,Claroideoglomus sp.
997,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.188,-25.994,Africa,soil,111494,grassland,16.0,778,4.12,2017,Eragostis tef,SSU,Illumina,5,Claroideoglomus sp.
1048,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2006,-26.0079,Africa,soil,98383,grassland,16.1,738,4.03,2017,Eragostis tef,SSU,Illumina,5,Claroideoglomus sp.
1057,Vasar_2021_1HW,WANDA/AML2,30.6847,-1.65778,Africa,soil,133111,grassland,20.7,946,5.27,2018,,SSU,Illumina,86,Claroideoglomus sp.
1080,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1872,-25.9999,Africa,soil,100932,grassland,16.0,778,4.39,2017,Eragostis tef,SSU,Illumina,124,Claroideoglomus sp.
1097,Zhu_2020_1DX,AMV4.5NF/AMDGR,126.35,45.6333,Asia,soil,57922,cropland,4.6,504,6.65,2017,Zea mays,SSU,Illumina,86,Claroideoglomus sp.
1130,Zhu_2020_1DX,AMV4.5NF/AMDGR,126.033,44.8667,Asia,soil,58940,cropland,5.1,569,6.88,2017,Zea mays,SSU,Illumina,1,Claroideoglomus sp.
1171,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1887,-26.0,Africa,soil,104957,grassland,16.0,778,4.39,2017,Eragostis tef,SSU,Illumina,12,Claroideoglomus sp.
1173,Vasar_2021_1HW,WANDA/AML2,81.9019,22.3742,Asia,soil,115897,forest,25.3,1262,5.93,2018,,SSU,Illumina,314,Claroideoglomus sp.
1176,Fan_2020_1GN,AMV4.5NF/AMDGR,115.036,36.2843,Asia,rhizosphere soil,48236,cropland,14.7,530,7.91,2015,Triticum aestivum ,SSU,Illumina,1,Claroideoglomus sp.
1221,Vasar_2021_1HW,WANDA/AML2,-5.02694,6.21611,Africa,soil,113295,grassland,26.2,1055,5.86,2019,,SSU,Illumina,1,Claroideoglomus sp.
1235,Vasar_2021_1HW,WANDA/AML2,79.5689,29.4206,Asia,soil,108370,forest,12.6,2140,5.5,2018,,SSU,Illumina,9,Claroideoglomus sp.
1236,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.186,-25.9963,Africa,soil,107839,grassland,16.0,778,4.12,2017,Eragostis tef,SSU,Illumina,33,Claroideoglomus sp.
1242,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1856,-25.9984,Africa,soil,102774,grassland,16.0,778,4.39,2017,Eragostis tef,SSU,Illumina,25,Claroideoglomus sp.
1244,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1899,-26.0029,Africa,soil,105851,grassland,16.0,775,4.16,2017,Eragostis tef,SSU,Illumina,16,Claroideoglomus sp.
1259,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.192,-26.0017,Africa,soil,105322,grassland,16.0,757,4.16,2017,Eragostis tef,SSU,Illumina,53,Claroideoglomus sp.
1261,Vasar_2021_1HW,WANDA/AML2,4.66111,8.45028,Africa,soil,79218,shrubland,26.0,1057,5.01,2018,,SSU,Illumina,1,Claroideoglomus sp.
1294,Vasar_2021_1HW,WANDA/AML2,30.6786,-1.70194,Africa,soil,19585,shrubland,19.8,993,4.28,2018,,SSU,Illumina,45,Claroideoglomus sp.
1304,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,22567,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,2,Claroideoglomus sp.
1321,Vasar_2021_1HW,WANDA/AML2,35.3858,-1.6025,Africa,soil,47634,shrubland,19.1,934,6.37,2018,,SSU,Illumina,221,Claroideoglomus sp.
1351,Vasar_2021_1HW,WANDA/AML2,-17.0172,14.5781,Africa,soil,56074,grassland,25.8,472,6.1,2011,,SSU,Illumina,22,Claroideoglomus sp.
1373,Vasar_2021_1HW,WANDA/AML2,-23.6908,15.1803,Africa,soil,71908,shrubland,20.6,335,5.2,2009,,SSU,Illumina,342,Claroideoglomus sp.
1385,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.188,-25.9931,Africa,soil,95641,grassland,16.0,778,4.12,2017,Eragostis tef,SSU,Illumina,27,Claroideoglomus sp.
1407,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1869,-25.9993,Africa,soil,108051,grassland,16.0,778,4.39,2017,Eragostis tef,SSU,Illumina,83,Claroideoglomus sp.
1408,Vasar_2021_1HW,WANDA/AML2,-15.8331,11.2742,Africa,soil,120401,forest,26.6,1972,4.66,2018,,SSU,Illumina,8,Claroideoglomus sp.
1443,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2012,-26.009,Africa,soil,108989,grassland,16.1,738,4.03,2017,Eragostis tef,SSU,Illumina,1,Claroideoglomus sp.
1507,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2023,-26.0091,Africa,soil,111459,grassland,16.1,738,4.03,2017,Eragostis tef,SSU,Illumina,2,Claroideoglomus sp.
1627,Vasar_2021_1HW,WANDA/AML2,35.355,-3.07528,Africa,soil,27689,woodland,20.5,818,6.44,2018,,SSU,Illumina,15,Claroideoglomus sp.
1640,Fan_2020_1GN,AMV4.5NF/AMDGR,115.042,36.2301,Asia,rhizosphere soil,57767,cropland,14.7,532,7.91,2015,Triticum aestivum ,SSU,Illumina,1,Claroideoglomus sp.
1663,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1947,-26.0035,Africa,soil,108385,grassland,16.0,757,4.69,2017,Eragostis tef,SSU,Illumina,2,Claroideoglomus sp.
1665,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1908,-26.0018,Africa,soil,107827,grassland,16.0,775,4.16,2017,Eragostis tef,SSU,Illumina,10,Claroideoglomus sp.
1700,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1859,-25.9993,Africa,soil,122739,grassland,16.0,778,4.39,2017,Eragostis tef,SSU,Illumina,7,Claroideoglomus sp.
1723,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2022,-26.0083,Africa,soil,131164,grassland,16.1,738,4.03,2017,Eragostis tef,SSU,Illumina,1,Claroideoglomus sp.
1756,Vasar_2021_1HW,WANDA/AML2,30.1811,-2.36944,Africa,soil,22018,forest,20.9,872,4.71,2018,,SSU,Illumina,22,Claroideoglomus sp.
1784,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1983,-26.0051,Africa,soil,100471,grassland,16.0,757,4.69,2017,Eragostis tef,SSU,Illumina,1,Claroideoglomus sp.
1798,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1861,-25.9945,Africa,soil,98619,grassland,16.0,778,4.12,2017,Eragostis tef,SSU,Illumina,8,Claroideoglomus sp.
1800,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1964,-26.0076,Africa,soil,82849,cropland,16.0,757,4.89,2017,Zea mays,SSU,Illumina,34,Claroideoglomus sp.
1837,Vasar_2021_1HW,WANDA/AML2,115.607,-31.3558,Australia,soil,85720,forest,19.1,724,5.48,2018,,SSU,Illumina,1,Claroideoglomus sp.
1932,Vasar_2021_1HW,WANDA/AML2,30.7394,-1.88167,Africa,soil,105356,grassland,20.9,917,6.2,2018,,SSU,Illumina,690,Claroideoglomus sp.
1973,Vasar_2021_1HW,WANDA/AML2,37.4122,-6.92694,Africa,soil,11725,shrubland,23.4,954,6.42,2018,,SSU,Illumina,13,Claroideoglomus sp.
1985,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,20098,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,3,Claroideoglomus sp.
2005,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1912,-26.003,Africa,soil,135542,grassland,16.0,775,4.16,2017,Eragostis tef,SSU,Illumina,30,Claroideoglomus sp.
2014,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,26971,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,14,Claroideoglomus sp.
2019,Zhu_2020_1DX,AMV4.5NF/AMDGR,126.033,44.8667,Asia,soil,33910,cropland,5.1,569,6.88,2017,Zea mays,SSU,Illumina,4,Claroideoglomus sp.
2163,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,66312,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,66,Claroideoglomus sp.
2253,Parvin_2021_1HR,AMV4.5NF/AMDGR,88.6774,25.8554,Asia,root,44979,cropland,24.8,1946,5.689,2019,Oryza sativa,SSU,Illumina,8,Claroideoglomus sp.
2675,Zhu_2020_1DX,AMV4.5NF/AMDGR,125.433,43.7833,Asia,soil,30940,cropland,5.7,618,5.89,2017,Zea mays,SSU,Illumina,1,Claroideoglomus sp.
2696,Vasar_2021_1HW,WANDA/AML2,58.8981,22.9267,Asia,soil,11155,shrubland,20.3,148,7.38,2019,,SSU,Illumina,16,Claroideoglomus sp.
2754,Zhu_2020_1DX,AMV4.5NF/AMDGR,126.35,45.6333,Asia,soil,38428,cropland,4.6,504,6.65,2017,Zea mays,SSU,Illumina,3,Claroideoglomus sp.
2782,Zhu_2020_1DX,AMV4.5NF/AMDGR,126.35,45.6333,Asia,soil,34198,cropland,4.6,504,6.65,2017,Zea mays,SSU,Illumina,18,Claroideoglomus sp.
2783,Zhu_2020_1DX,AMV4.5NF/AMDGR,125.667,44.0,Asia,soil,48146,cropland,5.7,542,6.5,2017,Zea mays,SSU,Illumina,9,Claroideoglomus sp.
2805,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,15544,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,1,Claroideoglomus sp.
2834,Zhu_2020_1DX,AMV4.5NF/AMDGR,125.667,44.0,Asia,soil,47895,cropland,5.7,542,6.5,2017,Zea mays,SSU,Illumina,54,Claroideoglomus sp.
2837,Vasar_2021_1HW,WANDA/AML2,27.6622,-11.4794,Africa,soil,5592,shrubland,21.3,1051,5.06,2012,,SSU,Illumina,2,Claroideoglomus sp.
2875,Vasar_2021_1HW,WANDA/AML2,91.1031,26.4814,Asia,soil,11850,woodland,24.8,2482,4.37,2018,,SSU,Illumina,57,Claroideoglomus sp.
2977,Fan_2020_1GN,AMV4.5NF/AMDGR,113.396,34.8165,Asia,soil,34551,cropland,14.9,590,8.27,2015,Triticum aestivum ,SSU,Illumina,13,Claroideoglomus sp.
2978,Fan_2020_1GN,AMV4.5NF/AMDGR,114.829,37.8346,Asia,soil,39019,cropland,14.4,521,8.53,2015,Triticum aestivum ,SSU,Illumina,10,Claroideoglomus sp.
3005,Fan_2020_1GN,AMV4.5NF/AMDGR,114.27,33.3618,Asia,rhizosphere soil,66908,cropland,15.7,855,6.15,2015,Triticum aestivum ,SSU,Illumina,3,Claroideoglomus sp.
3161,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,28968,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,1,Claroideoglomus sp.
3306,Zhu_2020_1DX,AMV4.5NF/AMDGR,126.35,45.6333,Asia,soil,62265,cropland,4.6,504,6.65,2017,Zea mays,SSU,Illumina,19,Claroideoglomus sp.
3562,Fan_2020_1GN,AMV4.5NF/AMDGR,114.856,37.8031,Asia,rhizosphere soil,39769,cropland,14.5,521,7.53,2015,Triticum aestivum ,SSU,Illumina,5,Claroideoglomus sp.
3579,Fan_2020_1GN,AMV4.5NF/AMDGR,113.322,34.8311,Asia,rhizosphere soil,37680,cropland,15.0,573,7.32,2015,Triticum aestivum ,SSU,Illumina,3,Claroideoglomus sp.
3641,Vasar_2021_1HW,WANDA/AML2,26.205,-33.4892,Africa,soil,29071,shrubland,18.5,551,5.59,2016,,SSU,Illumina,20,Claroideoglomus sp.
3720,Vasar_2021_1HW,WANDA/AML2,25.4989,-18.0717,Africa,soil,4518,shrubland,21.6,653,5.4,2013,,SSU,Illumina,12,Claroideoglomus sp.
3739,Vasar_2021_1HW,WANDA/AML2,28.7553,-2.31111,Africa,soil,22232,forest,16.4,2258,3.37,2018,,SSU,Illumina,62,Claroideoglomus sp.
3794,Vasar_2021_1HW,WANDA/AML2,79.2278,29.4564,Asia,soil,11180,forest,20.9,1770,4.74,2013,,SSU,Illumina,1,Claroideoglomus sp.
4038,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,39048,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,10,Claroideoglomus sp.
4145,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,47272,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,53,Claroideoglomus sp.
4166,Wall_2020_1HX,WANDA/AML2,-155.31,19.8328,North America,soil,4052,forest,14.2,3051,4.6,2017,Acacia koa,SSU,Illumina,2,Claroideoglomus sp.
4257,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,28862,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,9,Claroideoglomus sp.
4267,Fan_2020_1GN,AMV4.5NF/AMDGR,114.19,33.3628,Asia,soil,38108,cropland,15.7,857,5.94,2015,Triticum aestivum ,SSU,Illumina,1,Claroideoglomus sp.
4765,Vasar_2021_1HW,WANDA/AML2,30.0919,0.799167,Africa,soil,19442,forest,23.7,1051,5.1,2018,,SSU,Illumina,2,Claroideoglomus sp.
5046,Parvin_2021_1HR,AMV4.5NF/AMDGR,88.6876,25.8517,Asia,root,9937,cropland,24.8,1946,5.723,2019,Oryza sativa,SSU,Illumina,72,Claroideoglomus sp.
5693,Zhu_2020_1DX,AMV4.5NF/AMDGR,125.433,43.7833,Asia,soil,40261,cropland,5.7,618,5.89,2017,Zea mays,SSU,Illumina,2,Claroideoglomus sp.
5905,Parvin_2021_1HR,AMV4.5NF/AMDGR,88.599,25.8571,Asia,root,50682,cropland,24.8,1905,6.314,2019,Oryza sativa,SSU,Illumina,474,Claroideoglomus sp.
5972,Parvin_2021_1HR,AMV4.5NF/AMDGR,88.6876,25.8517,Asia,root,22919,cropland,24.8,1946,5.723,2019,Oryza sativa,SSU,Illumina,16,Claroideoglomus sp.
6174,Parvin_2021_1HR,AMV4.5NF/AMDGR,88.6876,25.8517,Asia,root,14649,cropland,24.8,1946,5.723,2019,Oryza sativa,SSU,Illumina,1,Claroideoglomus sp.
6175,Vasar_2021_1HW,WANDA/AML2,30.1136,-0.373333,Africa,soil,8425,forest,19.4,1415,4.82,2018,,SSU,Illumina,11,Claroideoglomus sp.
888,Vasar_2021_1HW,WANDA/AML2,-48.8525,-15.81,South America,soil,146654,grassland,21.0,1926,3.36,2016,,SSU,Illumina,1,Claroideoglomus sp.
893,Vasar_2021_1HW,WANDA/AML2,75.4217,41.9128,Asia,soil,21391,grassland,-3.7,436,5.6,2015,,SSU,Illumina,63,Claroideoglomus sp.
896,Davison_2015_1GM,NS31/AML2,-0.395278,44.7544,Europe,root,1266,forest,13.5,881,,2008,Vinca minor,SSU,454Roche,41,Claroideoglomus sp.
900,Lekberg_2018_1FB,WANDA/AML2,-114.129,46.3219,North America,root,7283,grassland,8.7,295,,2016,Asclepias speciosa,SSU,Illumina,115,Claroideoglomus sp.
901,Macek_2019_1FI,NS31/AM1,8.68417,50.5333,Europe,root,245291,grassland,9.7,676,5.7,2013,Geranium pratense;Arrhenatherum elatius;Galium mollugo;Trisetum flavescens,SSU,Illumina,26,Claroideoglomus sp.
902,Rasmussen_2018_C8E6,NS31/AML2,19.9242,60.3448,Europe,root,72440,grassland,6.1,569,6.4,2015,Plantago lanceolata,SSU,Illumina,379,Claroideoglomus sp.
903,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.90378,50.8656,Europe,root,81430,forest,10.4,751,5.655,2018,Alnus glutinosa,SSU,Illumina,14,Claroideoglomus sp.
907,Rasmussen_2018_C8E6,NS31/AML2,19.9281,60.3465,Europe,root,44040,grassland,6.2,552,,2015,Plantago lanceolata,SSU,Illumina,3185,Claroideoglomus sp.
908,Liu_2021_1IJ,AML1/AML2 then AMV4.5NF/AMDGR,115.72,29.29,Asia,soil,21490,grassland,17.9,1658,7.0,2018,Paspalum notatum,SSU,Illumina,430,Claroideoglomus sp.
909,Liu_2021_1IJ,AML1/AML2 then AMV4.5NF/AMDGR,115.72,29.29,Asia,soil,23268,grassland,17.9,1658,7.0,2018,Paspalum notatum,SSU,Illumina,73,Claroideoglomus sp.
910,Liu_2021_1IJ,AML1/AML2 then AMV4.5NF/AMDGR,115.72,29.29,Asia,soil,22055,grassland,17.9,1658,7.0,2018,Paspalum notatum,SSU,Illumina,1454,Claroideoglomus sp.
931,Sandoz_2020_1CV,AMV4.5NF/AMDGR,7.5439,46.0874,Europe,root,128895,grassland,-0.3,886,6.61,2015,Botrychium lunaria,SSU,Illumina,142,Claroideoglomus sp.
932,Sandoz_2020_1CV,AMV4.5NF/AMDGR,7.48364,46.2042,Europe,root,56867,grassland,-0.7,1044,4.98,2015,Botrychium lunaria,SSU,Illumina,2,Claroideoglomus sp.
936,Sandoz_2020_1CV,AMV4.5NF/AMDGR,7.53896,46.0885,Europe,root,77083,grassland,0.6,844,5.34,2015,Botrychium lunaria,SSU,Illumina,2,Claroideoglomus sp.
937,Sandoz_2020_1CV,AMV4.5NF/AMDGR,7.48348,46.2043,Europe,root,67136,grassland,-0.7,1044,5.04,2015,Botrychium lunaria,SSU,Illumina,1,Claroideoglomus sp.
938,Sandoz_2020_1CV,AMV4.5NF/AMDGR,7.48377,46.2044,Europe,root,59160,grassland,-0.7,1044,5.27,2015,Botrychium lunaria,SSU,Illumina,13,Claroideoglomus sp.
941,Rasmussen_2018_C8E6,NS31/AML2,19.7889,60.3651,Europe,root,65493,grassland,6.2,549,6.8,2015,Plantago lanceolata,SSU,Illumina,3361,Claroideoglomus sp.
942,Wall_2020_1HX,WANDA/AML2,-155.317,19.8208,North America,soil,11518,forest,13.6,2952,,2017,Pennisetum clandestinum,SSU,Illumina,9,Claroideoglomus sp.
945,Vasar_2021_1HW,WANDA/AML2,51.2606,51.1872,Asia,soil,84243,grassland,6.5,309,6.89,2018,,SSU,Illumina,548,Claroideoglomus sp.
948,Rasmussen_2018_C8E6,NS31/AML2,19.9242,60.3447,Europe,soil,31962,grassland,6.1,569,7.0,2015,Plantago lanceolata,SSU,Illumina,421,Claroideoglomus sp.
949,Vasar_2021_1HW,WANDA/AML2,-81.3167,43.1933,North America,soil,60738,grassland,7.9,1001,6.76,2018,,SSU,Illumina,923,Claroideoglomus sp.
950,Rasmussen_2018_C8E6,NS31/AML2,19.5432,60.2357,Europe,root,64928,grassland,6.3,527,5.0,2015,Plantago lanceolata,SSU,Illumina,14396,Claroideoglomus sp.
956,Zhao_2017_1DW,AMV4.5NF/AMDGR,112.29,35.2,Asia,soil,48674,forest,10.2,752,7.41,2016,Quercus variabilis;Platycladus orientalis;Robinia pseudoacacia,SSU,Illumina,42,Claroideoglomus sp.
957,Stover_2018_1DI,NS31/AML2,-113.876,49.0858,North America,root,22065,grassland,4.8,613,7.6,2011,Agropyron cristatum;Bromus inermis;Poa compressa;Achillea millefolium;Poa pratensis,SSU,454Roche,16,Claroideoglomus sp.
958,Stover_2018_1DI,NS31/AML2,-113.85,49.1287,North America,root,16162,grassland,4.8,631,6.8,2011,Carex stenophylla;Koeleria macrantha;Galium boreale;Lupinus sericeus;Gaillardia aristata;Selaginella densa;Agoseris glauca;Erigeron caespitosus;Artemisia sp.;Stipa richardsonii;Festuca idahoensis,SSU,454Roche,7,Claroideoglomus sp.
959,Stover_2018_1DI,NS31/AML2,-113.831,49.1145,North America,root,24848,grassland,5.1,638,7.2,2011,Lepidium densiflora;Danthonia paryii;Festuca campestris;Agropyron dasystachum;Agropyron albicans;Lupinus sericeus;Lithospermum ruderale;Festuca idahoensis;Poa pratensis,SSU,454Roche,39,Claroideoglomus sp.
960,Stover_2018_1DI,NS31/AML2,-113.833,49.1146,North America,root,17388,grassland,5.1,638,7.7,2011,Bromus inermis;Poa pratensis;Symphoricarpos albus;Solidago canadensis;Medicago lupulina,SSU,454Roche,29,Claroideoglomus sp.
963,Stover_2018_1DI,NS31/AML2,-113.85,49.1287,North America,root,27760,grassland,4.8,631,6.8,2011,Carex stenophylla;Stipa richardsonii;Festuca idahoensis;Aster laevis;Galium boreale;Potentilla pensylvanica;Achillea millefolium;Lupinus sericeus;Anemone patens;Gaillardia aristata;Selaginella densa;Agoseris glauca;Campanula rotundifolia,SSU,454Roche,112,Claroideoglomus sp.
964,Stover_2018_1DI,NS31/AML2,-113.876,49.0857,North America,root,19847,grassland,4.8,613,6.6,2011,Galium boreale;Arenaria capillaris;Danthonia paryii;Festuca idahoensis;Festuca campestris;Stipa richardsonii;Carex stenophylla;Monarda fistulosa;Balsamorrhiza sagitata;Rosa woodsii,SSU,454Roche,28,Claroideoglomus sp.
965,Stover_2018_1DI,NS31/AML2,-113.831,49.1145,North America,root,16786,grassland,5.1,638,7.2,2011,Agropyron dasystachum;Arenaria capillaris;Festuca campestris;Solidago missouriensis;Androsace septentrionalis;Festuca idahoensis;Selaginella densa;Danthonia paryii;Carex stenophylla;Lupinus sericeus,SSU,454Roche,4,Claroideoglomus sp.
966,Stover_2018_1DI,NS31/AML2,-113.876,49.0858,North America,root,21233,grassland,4.8,613,7.6,2011,Achillea millefolium;Phleum pratense;Bromus inermis;Poa compressa;Medicago lupulina;Poa pratensis;Arenaria serypifollia;Chrysanthemum leucanthemum,SSU,454Roche,75,Claroideoglomus sp.
967,Stover_2018_1DI,NS31/AML2,-113.876,49.0857,North America,root,27410,grassland,4.8,613,6.6,2011,Galium boreale;Danthonia paryii;Achillea millefolium;Festuca idahoensis;Poa pratensis;Antennaria sp.;Anemone multifida;Festuca campestris;Hieracium scouleri;Stipa richardsonii,SSU,454Roche,1,Claroideoglomus sp.
968,Stover_2018_1DI,NS31/AML2,-113.831,49.1145,North America,root,15808,grassland,5.1,638,7.2,2011,Lupinus sericeus;Comandra umbellata;Galium boreale;Achillea millefolium;Arenaria capillaris;Danthonia paryii;Festuca idahoensis;Poa pratensis;Monarda fistulosa;Selaginella densa;Agoseris glauca,SSU,454Roche,30,Claroideoglomus sp.
970,Lekberg_2018_1FB,WANDA/AML2,-114.129,46.3219,North America,root,7923,grassland,8.7,295,,2016,Asclepias speciosa,SSU,Illumina,291,Claroideoglomus sp.
981,Vasar_2021_1HW,WANDA/AML2,-73.79,5.09639,South America,soil,77515,forest,13.8,756,4.79,2018,,SSU,Illumina,1501,Claroideoglomus sp.
982,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3315,grassland,7.2,1020,5.4,2011,Salix caprea,SSU,454Roche,16,Claroideoglomus sp.
984,Rasmussen_2018_C8E6,NS31/AML2,19.7892,60.3648,Europe,root,68507,grassland,6.2,549,,2015,Plantago lanceolata,SSU,Illumina,190,Claroideoglomus sp.
985,Lekberg_2018_1FB,WANDA/AML2,-114.129,46.3219,North America,root,11037,grassland,8.7,295,,2016,Asclepias speciosa,SSU,Illumina,1878,Claroideoglomus sp.
995,Jiang_2020_1BX,AMV4.5NF/AMDGR,106.663,23.8986,Asia,rhizosphere soil,37063,cropland,21.9,1198,5.29,2018,Mangifera indica,SSU,Illumina,22,Claroideoglomus sp.
996,Jiang_2020_1BX,AMV4.5NF/AMDGR,106.663,23.8986,Asia,rhizosphere soil,54869,cropland,21.9,1198,5.29,2018,Mangifera indica,SSU,Illumina,701,Claroideoglomus sp.
998,Wall_2020_1HX,WANDA/AML2,-155.326,19.8215,North America,soil,5634,forest,13.0,2862,4.7,2017,Cheirodendron trigynum,SSU,Illumina,27,Claroideoglomus sp.
1001,Rasmussen_2018_C8E6,NS31/AML2,20.2683,60.1408,Europe,root,66661,grassland,6.2,548,6.3,2015,Plantago lanceolata,SSU,Illumina,2101,Claroideoglomus sp.
1007,Liu_2021_1IJ,AML1/AML2 then AMV4.5NF/AMDGR,115.72,29.29,Asia,soil,21938,grassland,17.9,1658,7.0,2018,Paspalum notatum,SSU,Illumina,136,Claroideoglomus sp.
1043,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,soil,39268,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,166,Claroideoglomus sp.
1044,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,soil,71418,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,659,Claroideoglomus sp.
1045,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,soil,101118,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,189,Claroideoglomus sp.
1046,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,soil,73563,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,136,Claroideoglomus sp.
1047,Rasmussen_2018_C8E6,NS31/AML2,20.2762,60.1302,Europe,root,168720,grassland,6.2,555,5.6,2015,Plantago lanceolata,SSU,Illumina,1,Claroideoglomus sp.
1051,Vasar_2021_1HW,WANDA/AML2,-47.4806,-13.5606,South America,soil,133994,shrubland,21.9,1830,3.9,2016,,SSU,Illumina,1,Claroideoglomus sp.
1055,Stefani_2020_1DG,AML1/AML2 then nu-SSU-0595-5?/nu-SSU-0948-3?,3.02,35.07,Africa,soil,32284,grassland,16.3,315,,2018,Tamarix aphylla,SSU,Illumina,10,Claroideoglomus sp.
